2.556638792157173157e-02,1.947966217994689941e-02,2.594244666397571564e-02,-2.827165462076663971e-02,1.356838084757328033e-02,1.937326043844223022e-02,1.804177276790142059e-02,-2.786140888929367065e-02,2.589970827102661133e-03,2.382015436887741089e-02,-2.650196664035320282e-02,2.043856075033545494e-03,-5.236074328422546387e-02,-1.142994500696659088e-02,-3.576820343732833862e-02,-1.719526387751102448e-02,-2.836015075445175171e-02,-6.275709252804517746e-03,-4.631651565432548523e-03,3.014654852449893951e-02,-1.757964491844177246e-02,1.395355444401502609e-02,1.667950116097927094e-02,2.146110869944095612e-02,-2.689615823328495026e-02,-1.207794528454542160e-02,8.365294896066188812e-03,-1.429386716336011887e-02,-4.338839557021856308e-03,-2.157642692327499390e-02,-3.570448607206344604e-02,1.041589956730604172e-02,-4.235620424151420593e-02,-2.413059584796428680e-02,-5.814585462212562561e-02,-8.673038333654403687e-02,-1.403223872184753418e-01,-1.498989760875701904e-01,-1.472763270139694214e-01,-1.330716460943222046e-01,-1.116948649287223816e-01,-2.110302299261093140e-01,-2.212881147861480713e-01,-2.042851895093917847e-01,-1.527441442012786865e-01,-1.337862610816955566e-01,-1.926884055137634277e-01,-1.814764887094497681e-01,-1.147084608674049377e-01,-1.203707233071327209e-01,-9.747727215290069580e-02,-2.735060825943946838e-02,-7.710227277129888535e-03,-1.390533428639173508e-02,2.897023782134056091e-02,2.972098812460899353e-02,2.198802772909402847e-03,-2.105903252959251404e-02,-2.851243875920772552e-02,5.395524203777313232e-02,-4.553070291876792908e-02,-6.073514744639396667e-02,-7.052002847194671631e-02,-1.154410690069198608e-01,-2.478832304477691650e-01,-2.466567307710647583e-01,-2.998527884483337402e-01,-2.809442877769470215e-01,-3.074181377887725830e-01,-2.866992950439453125e-01,-3.071779310703277588e-01,-2.691622972488403320e-01,-2.969029843807220459e-01,-2.795470356941223145e-01,-2.768951952457427979e-01,-2.849169075489044189e-01,-3.024020791053771973e-01,-2.723674178123474121e-01,-2.101473063230514526e-01,-1.462503671646118164e-01,-9.606774896383285522e-02,-8.510572463274002075e-02,-1.742694340646266937e-02,-1.771603361703455448e-03,1.321840751916170120e-02,2.855242788791656494e-02,-3.645257279276847839e-02,3.452555090188980103e-02,2.397364564239978790e-02,-1.032200548797845840e-02,-1.058825850486755371e-01,-2.446618974208831787e-01,-2.662281095981597900e-01,-2.988849580287933350e-01,-2.920092642307281494e-01,-3.080186545848846436e-01,-3.013701140880584717e-01,-2.844308018684387207e-01,-3.128287792205810547e-01,-2.746770679950714111e-01,-2.712884843349456787e-01,-2.641569674015045166e-01,-2.781561911106109619e-01,-2.755072712898254395e-01,-2.383375763893127441e-01,-2.393539249897003174e-01,-1.764477491378784180e-01,-1.413825601339340210e-01,-8.361490815877914429e-02,-7.948999851942062378e-02,-5.594272911548614502e-02,1.212315983138978481e-03,2.445784769952297211e-02,-2.594944648444652557e-02,-6.708475202322006226e-02,2.285875752568244934e-02,-1.038545146584510803e-01,-2.037734240293502808e-01,-2.312899231910705566e-01,-2.353814542293548584e-01,-2.581098079681396484e-01,-2.953827679157257080e-01,-2.597192823886871338e-01,-1.983994245529174805e-01,-1.255143135786056519e-01,7.711765170097351074e-02,1.708805561065673828e-01,2.636677324771881104e-01,2.492978125810623169e-01,2.431258708238601685e-01,2.321688681840896606e-01,2.341263890266418457e-01,2.176990061998367310e-01,1.293967515230178833e-01,-5.579889193177223206e-02,-2.526103258132934570e-01,-2.437330484390258789e-01,-1.935491859912872314e-01,-1.171357408165931702e-01,-3.686275705695152283e-02,2.749116159975528717e-02,2.212469093501567841e-02,-6.133225560188293457e-02,-5.131075903773307800e-02,-2.545573711395263672e-01,-2.575884163379669189e-01,-2.791070640087127686e-01,-2.941194176673889160e-01,-2.646573781967163086e-01,-2.633916437625885010e-01,-2.079692333936691284e-01,-4.476165398955345154e-02,1.851952224969863892e-01,2.452041208744049072e-01,2.471367567777633667e-01,2.610848844051361084e-01,2.738514244556427002e-01,3.109258115291595459e-01,3.091354370117187500e-01,3.012540042400360107e-01,2.306843400001525879e-01,2.394643276929855347e-01,1.678119041025638580e-02,-2.189139574766159058e-01,-2.568717002868652344e-01,-3.061212599277496338e-01,-2.189944535493850708e-01,-7.220802456140518188e-02,-1.403523376211524010e-03,1.675851829349994659e-02,-8.469711244106292725e-02,-2.229855060577392578e-01,-2.766287624835968018e-01,-2.694765627384185791e-01,-2.515948712825775146e-01,-2.907540798187255859e-01,-2.979908883571624756e-01,-2.571801245212554932e-01,-1.228092312812805176e-01,1.636654436588287354e-01,2.516102790832519531e-01,2.325710058212280273e-01,2.524026632308959961e-01,3.110116422176361084e-01,3.121003806591033936e-01,2.565667629241943359e-01,2.508159875869750977e-01,2.957931160926818848e-01,2.636842429637908936e-01,2.324257344007492065e-01,2.545702159404754639e-01,-1.332928985357284546e-01,-2.869862020015716553e-01,-3.114156424999237061e-01,-2.192855924367904663e-01,-5.228715389966964722e-02,-1.743192970752716064e-02,-8.620576560497283936e-02,-1.492403894662857056e-01,-2.901445031166076660e-01,-2.976729571819305420e-01,-2.532150149345397949e-01,-2.585099935531616211e-01,-2.636922597885131836e-01,-2.646398544311523438e-01,-1.164393946528434753e-01,1.934417635202407837e-01,2.216565459966659546e-01,2.385273426771163940e-01,2.790652215480804443e-01,2.567605674266815186e-01,2.337080389261245728e-01,2.399957627058029175e-01,2.688192129135131836e-01,2.779782414436340332e-01,2.798011898994445801e-01,2.656254470348358154e-01,2.501196861267089844e-01,3.031855225563049316e-01,1.896728128194808960e-01,-2.443462163209915161e-01,-2.871121764183044434e-01,-2.194933891296386719e-01,-4.726530238986015320e-02,2.818313241004943848e-02,-1.461978554725646973e-01,-2.322563380002975464e-01,-2.805449962615966797e-01,-3.083157837390899658e-01,-2.720163762569427490e-01,-2.557001411914825439e-01,-2.745756804943084717e-01,-6.342788785696029663e-02,1.585649847984313965e-01,2.629693150520324707e-01,2.458463311195373535e-01,2.689478099346160889e-01,2.910012900829315186e-01,2.514838278293609619e-01,2.772671580314636230e-01,2.731706202030181885e-01,2.786813974380493164e-01,2.800804376602172852e-01,2.593537569046020508e-01,2.566211819648742676e-01,2.824946939945220947e-01,2.963545024394989014e-01,2.560136616230010986e-01,-2.956258133053779602e-03,-2.767905890941619873e-01,-2.435957938432693481e-01,-1.222115531563758850e-01,-7.508693728595972061e-03,-1.365454196929931641e-01,-2.585572898387908936e-01,-3.052423596382141113e-01,-2.935955226421356201e-01,-3.086983561515808105e-01,-2.397811561822891235e-01,2.153855189681053162e-02,2.541772723197937012e-01,2.562804818153381348e-01,2.611618340015411377e-01,3.045597374439239502e-01,3.080772161483764648e-01,2.905369102954864502e-01,2.496796399354934692e-01,1.479434967041015625e-01,-7.751403748989105225e-02,-1.417571604251861572e-01,1.782549172639846802e-01,2.665112018585205078e-01,2.588945031166076660e-01,2.864944934844970703e-01,2.900312542915344238e-01,3.078184127807617188e-01,2.494417130947113037e-01,-3.070771396160125732e-01,-2.147372961044311523e-01,-1.128402575850486755e-01,-6.917737424373626709e-02,-1.602491289377212524e-01,-2.302420139312744141e-01,-3.173939585685729980e-01,-3.167901039123535156e-01,-1.858532726764678955e-01,1.893929988145828247e-01,2.826445698738098145e-01,2.661898434162139893e-01,2.820463180541992188e-01,2.753521502017974854e-01,3.138512074947357178e-01,3.073697090148925781e-01,2.689095735549926758e-01,1.074768602848052979e-01,-2.854843735694885254e-01,-2.893827855587005615e-01,-3.036326766014099121e-01,-2.149344682693481445e-01,2.319040894508361816e-01,2.581627964973449707e-01,3.130567371845245361e-01,2.590529620647430420e-01,3.176865577697753906e-01,2.433714419603347778e-01,-2.289232462644577026e-01,-2.009678781032562256e-01,-6.251426786184310913e-02,-3.052203543484210968e-02,-1.433399319648742676e-01,-2.444245517253875732e-01,-2.941425740718841553e-01,-2.305487990379333496e-01,2.085364758968353271e-01,2.894305586814880371e-01,2.532288730144500732e-01,3.043212294578552246e-01,3.078048527240753174e-01,2.984313368797302246e-01,2.931863069534301758e-01,2.811665534973144531e-01,5.635876953601837158e-02,-2.782432436943054199e-01,-2.847745120525360107e-01,-3.218477368354797363e-01,-3.314308822154998779e-01,-3.288752138614654541e-01,2.376616448163986206e-01,3.150887191295623779e-01,2.627506852149963379e-01,3.202261626720428467e-01,2.997821569442749023e-01,3.106668591499328613e-01,-1.507324166595935822e-02,-9.048128873109817505e-02,-9.384810924530029297e-02,-7.316126488149166107e-03,-1.402112692594528198e-01,-2.006523609161376953e-01,-2.868019044399261475e-01,-9.154049679636955261e-03,2.951734960079193115e-01,2.720110416412353516e-01,2.607421576976776123e-01,2.861533463001251221e-01,3.163302540779113770e-01,2.653143107891082764e-01,2.414273619651794434e-01,-9.129405766725540161e-02,-2.629616558551788330e-01,-2.967775464057922363e-01,-2.872714102268218994e-01,-3.123873472213745117e-01,-3.245758712291717529e-01,-2.873695492744445801e-01,1.474040597677230835e-01,2.991152703762054443e-01,3.293515741825103760e-01,3.076994121074676514e-01,2.713367938995361328e-01,3.107630610466003418e-01,8.529158681631088257e-02,-1.060771718621253967e-01,-1.035588830709457397e-01,-4.459998384118080139e-02,-3.489635884761810303e-02,-1.361574083566665649e-01,-1.873330473899841309e-01,1.441536247730255127e-01,3.053456544876098633e-01,2.833557128906250000e-01,2.665043175220489502e-01,3.045529425144195557e-01,2.851732373237609863e-01,2.758552432060241699e-01,-1.276715099811553955e-01,-2.733408808708190918e-01,-3.295640051364898682e-01,-2.812640964984893799e-01,-2.879375815391540527e-01,-3.164475262165069580e-01,-2.821997404098510742e-01,-2.896309792995452881e-01,1.590767949819564819e-01,2.587662041187286377e-01,2.859696745872497559e-01,2.879045903682708740e-01,2.820833623409271240e-01,2.734420001506805420e-01,1.058297827839851379e-01,-1.638103425502777100e-01,-6.141482293605804443e-02,-3.615178912878036499e-02,-2.264572679996490479e-02,-1.103639751672744751e-01,-2.381118834018707275e-01,2.321889698505401611e-01,3.232986032962799072e-01,3.118774890899658203e-01,2.892288863658905029e-01,2.684406340122222900e-01,3.155516982078552246e-01,1.453057229518890381e-01,-3.219370543956756592e-01,-2.746451795101165771e-01,-2.706654965877532959e-01,-2.924731373786926270e-01,-2.935293614864349365e-01,-3.121719956398010254e-01,-3.240421116352081299e-01,-2.705779075622558594e-01,1.940304785966873169e-01,3.010932505130767822e-01,3.075236976146697998e-01,2.590833902359008789e-01,2.700525522232055664e-01,2.958224713802337646e-01,1.131600216031074524e-01,-1.637871414422988892e-01,-2.238369733095169067e-02,1.435850467532873154e-02,-3.777229785919189453e-02,-1.404108107089996338e-01,-2.517721652984619141e-01,2.871039807796478271e-01,3.153108060359954834e-01,2.829852402210235596e-01,2.598027884960174561e-01,2.966948449611663818e-01,2.911459505558013916e-01,-2.115629166364669800e-01,-3.327142298221588135e-01,-2.740234136581420898e-01,-3.167417347431182861e-01,-3.024943172931671143e-01,-2.733936011791229248e-01,-3.142761588096618652e-01,-3.125632703304290771e-01,-2.961268424987792969e-01,2.330998629331588745e-01,2.754369378089904785e-01,2.997723221778869629e-01,2.635461986064910889e-01,3.108276128768920898e-01,2.640781700611114502e-01,6.042919587343931198e-03,-2.315872609615325928e-01,-8.512479066848754883e-02,1.277983188629150391e-02,-1.966647617518901825e-02,-1.770945936441421509e-01,-2.056580483913421631e-01,2.706880271434783936e-01,3.009594082832336426e-01,3.228011727333068848e-01,2.626852393150329590e-01,2.909099757671356201e-01,2.892232835292816162e-01,-2.492684870958328247e-01,-2.959581911563873291e-01,-2.673350274562835693e-01,-2.996087968349456787e-01,-3.238074183464050293e-01,-2.856469750404357910e-01,-2.774501442909240723e-01,-2.974264025688171387e-01,-4.874007403850555420e-02,3.020977675914764404e-01,2.722605466842651367e-01,2.634979188442230225e-01,3.123225569725036621e-01,3.051582574844360352e-01,2.701427042484283447e-01,-1.062600687146186829e-01,-1.783673167228698730e-01,-2.933289669454097748e-02,1.811154931783676147e-02,-9.582766145467758179e-02,-1.522870510816574097e-01,-2.121189385652542114e-01,2.502182424068450928e-01,2.764634191989898682e-01,3.236739337444305420e-01,2.806432545185089111e-01,2.826652228832244873e-01,2.596133053302764893e-01,-2.346116304397583008e-01,-2.886063158512115479e-01,-2.884207963943481445e-01,-3.172628879547119141e-01,-3.179146349430084229e-01,-2.768373191356658936e-01,-2.942219376564025879e-01,-2.762697935104370117e-01,2.319202721118927002e-01,2.969600856304168701e-01,2.603798210620880127e-01,3.255633711814880371e-01,3.124130070209503174e-01,2.659139633178710938e-01,2.202384322881698608e-01,-2.158567160367965698e-01,-2.077815532684326172e-01,-1.211673766374588013e-02,-1.130953524261713028e-02,-1.662648841738700867e-02,-2.472555041313171387e-01,-2.418292164802551270e-01,2.820355892181396484e-01,2.767761945724487305e-01,3.234119415283203125e-01,2.655321657657623291e-01,2.849721014499664307e-01,2.821435034275054932e-01,-1.757192462682723999e-01,-3.258769512176513672e-01,-2.923884689807891846e-01,-2.738940417766571045e-01,-2.695412933826446533e-01,-3.190751075744628906e-01,-2.430889904499053955e-01,1.903014928102493286e-01,2.859824299812316895e-01,2.838232517242431641e-01,2.879018485546112061e-01,2.868687808513641357e-01,2.747976183891296387e-01,2.830807566642761230e-01,1.756748259067535400e-01,-2.602870762348175049e-01,-1.786876171827316284e-01,-9.427382051944732666e-02,-2.112552896142005920e-02,-2.330283634364604950e-02,-1.927620917558670044e-01,-2.420085966587066650e-01,2.710453569889068604e-01,2.720902264118194580e-01,3.195455670356750488e-01,3.142813444137573242e-01,2.588320374488830566e-01,3.231826722621917725e-01,2.198122590780258179e-01,-2.436643093824386597e-01,-3.062381744384765625e-01,-3.026601672172546387e-01,-3.118386268615722656e-01,-1.961056143045425415e-01,2.232585698366165161e-01,2.459713369607925415e-01,2.594718039035797119e-01,3.023251891136169434e-01,2.650758624076843262e-01,3.085946738719940186e-01,2.609663903713226318e-01,1.989382654428482056e-01,-1.355555951595306396e-01,-2.795122265815734863e-01,-2.187130600214004517e-01,-2.681037597358226776e-02,2.440435998141765594e-02,5.029001273214817047e-03,-1.906013190746307373e-01,-2.385911941528320312e-01,2.604640722274780273e-01,2.545070052146911621e-01,2.837710082530975342e-01,2.904009819030761719e-01,3.067091405391693115e-01,2.560415863990783691e-01,3.052625358104705811e-01,2.729580104351043701e-01,1.613981127738952637e-01,5.477552115917205811e-02,1.412179023027420044e-01,2.547995448112487793e-01,2.993025779724121094e-01,2.786999642848968506e-01,3.153162002563476562e-01,2.926739752292633057e-01,2.901984155178070068e-01,2.320064753293991089e-01,1.420853286981582642e-01,-1.397113800048828125e-01,-2.475577592849731445e-01,-2.420347034931182861e-01,-1.157230958342552185e-01,-2.072979509830474854e-02,-4.207982867956161499e-02,-6.418699026107788086e-02,-2.543405890464782715e-01,-2.491891980171203613e-01,1.999160051345825195e-01,2.794184982776641846e-01,2.579222917556762695e-01,3.013316988945007324e-01,3.256351947784423828e-01,3.027963936328887939e-01,3.070132434368133545e-01,2.943142056465148926e-01,2.443519979715347290e-01,2.903407514095306396e-01,2.976785004138946533e-01,2.751628458499908447e-01,2.414567619562149048e-01,2.651890814304351807e-01,2.530915141105651855e-01,2.658647596836090088e-01,2.685583531856536865e-01,7.512798160314559937e-02,-1.834158599376678467e-01,-2.267760485410690308e-01,-2.903743982315063477e-01,-2.345672845840454102e-01,-2.063753083348274231e-02,-6.092295981943607330e-03,-4.027138277888298035e-02,-5.590302124619483948e-02,-2.367736846208572388e-01,-2.650716304779052734e-01,2.627917379140853882e-02,2.640715539455413818e-01,2.881133258342742920e-01,2.679128348827362061e-01,3.200224339962005615e-01,3.085905909538269043e-01,2.629637420177459717e-01,2.619284093379974365e-01,2.714923918247222900e-01,2.707734107971191406e-01,3.029156327247619629e-01,2.472816705703735352e-01,2.988240718841552734e-01,2.426353842020034790e-01,1.913752555847167969e-01,1.217747852206230164e-01,-1.117965877056121826e-01,-1.996448934078216553e-01,-2.459171414375305176e-01,-2.887577414512634277e-01,-2.773318886756896973e-01,-1.509063392877578735e-01,9.290213696658611298e-03,6.413093954324722290e-02,1.310573332011699677e-02,3.030540049076080322e-02,-1.834190040826797485e-01,-2.520334124565124512e-01,-2.044639587402343750e-01,5.009670183062553406e-02,1.787637770175933838e-01,2.712920308113098145e-01,2.866730093955993652e-01,2.519174814224243164e-01,2.767457664012908936e-01,2.640827894210815430e-01,2.472594082355499268e-01,2.313509434461593628e-01,2.142784446477890015e-01,1.550610512495040894e-01,6.242570281028747559e-02,-1.053777486085891724e-01,-2.583696246147155762e-01,-2.913388907909393311e-01,-2.931016385555267334e-01,-2.960045635700225830e-01,-2.693017423152923584e-01,-2.103995978832244873e-01,-1.206606104969978333e-01,-6.391414999961853027e-02,-4.265087470412254333e-02,2.661382779479026794e-02,-1.801570877432823181e-02,2.071804367005825043e-02,-9.633208066225051880e-02,-1.923084855079650879e-01,-2.120316773653030396e-01,-2.345363199710845947e-01,-2.095912098884582520e-01,-2.501049041748046875e-01,-2.549118697643280029e-01,-2.287077158689498901e-01,-2.522017657756805420e-01,-2.846243381500244141e-01,-2.561082541942596436e-01,-2.561949789524078369e-01,-2.636464536190032959e-01,-2.858309149742126465e-01,-3.228449523448944092e-01,-3.226522505283355713e-01,-3.037277758121490479e-01,-2.732318043708801270e-01,-3.109178841114044189e-01,-3.085232079029083252e-01,-2.861220836639404297e-01,-2.126958519220352173e-01,-1.621626913547515869e-01,-9.475870989263057709e-03,-4.848650842905044556e-02,-3.477323055267333984e-02,-2.690297551453113556e-02,-2.564381435513496399e-02,-1.929021812975406647e-02,-1.188126355409622192e-01,-1.818950325250625610e-01,-2.546052634716033936e-01,-2.605741620063781738e-01,-2.755935788154602051e-01,-2.929665446281433105e-01,-2.840864658355712891e-01,-3.015510737895965576e-01,-2.695787549018859863e-01,-2.680768370628356934e-01,-3.180407583713531494e-01,-3.307626843452453613e-01,-2.692660987377166748e-01,-2.747635543346405029e-01,-3.283505141735076904e-01,-3.010095059871673584e-01,-2.841252386569976807e-01,-2.872281670570373535e-01,-2.862546443939208984e-01,-2.369114607572555542e-01,-1.724095791578292847e-01,-1.643619239330291748e-01,-2.554021403193473816e-02,-3.215936943888664246e-02,9.450985118746757507e-03,-9.977268986403942108e-03,2.427346073091030121e-02,-2.601690404117107391e-02,-1.388069475069642067e-03,-9.371203929185867310e-02,-2.237201929092407227e-01,-2.550175786018371582e-01,-2.787190675735473633e-01,-3.100182116031646729e-01,-3.058741390705108643e-01,-2.910288870334625244e-01,-2.700861096382141113e-01,-3.179953992366790771e-01,-2.763510048389434814e-01,-2.623659670352935791e-01,-2.678508460521697998e-01,-2.867100536823272705e-01,-2.939864099025726318e-01,-2.714937329292297363e-01,-2.835939526557922363e-01,-2.692853808403015137e-01,-2.153195589780807495e-01,-2.073230743408203125e-01,-1.091899722814559937e-01,-1.257131900638341904e-02,-1.480496022850275040e-02,2.854251489043235779e-02,5.159880500286817551e-03,2.668680064380168915e-02,2.564830472692847252e-03,-2.623031847178936005e-02,2.674246020615100861e-02,-6.839990615844726562e-02,-8.166871219873428345e-02,-1.247890517115592957e-01,-1.958357542753219604e-01,-1.935251057147979736e-01,-2.359285950660705566e-01,-2.139908075332641602e-01,-2.802195549011230469e-01,-2.683191895484924316e-01,-2.769289612770080566e-01,-2.411750257015228271e-01,-2.398336529731750488e-01,-2.674413919448852539e-01,-2.390244752168655396e-01,-2.049225419759750366e-01,-1.975311338901519775e-01,-1.664588004350662231e-01,-7.583867013454437256e-02,-6.147163361310958862e-02,-2.513639628887176514e-02,-7.780492771416902542e-03,-4.385381937026977539e-03,9.773058816790580750e-03,-1.426879037171602249e-02
